COMPLAINT ID,COMPLAINT TYPE,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date
DOECOMP64,Noise Complaint,10,,E,ONTARIO,ST,81,08/06/2008,RESIDENTIAL BLDG.                   CALLER STATES THAT THE EXHAUST FAN IS CREATING VERY LOUD NOISE. OBSERVED NO NOISE AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP1228,Noise Complaint,11201,,S,SANGAMON,ST,18,12/13/1993,,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP1705,Noise Complaint,111,,E,CHESTNUT,ST,25,03/23/1993,STEET MUSIC.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP2477,Noise Complaint,1233,,W,99TH,ST,11,12/13/1994,AUDREY'S HAIR SALON,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP3852,Noise Complaint,1400,,N,SEDGWICK,ST,15,03/23/1993,LOUD CONST. WITH HEAVY EQUIPMENT MACHINERY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP5971,Noise Complaint,1530,,S,STATE,ST,22,07/11/2000,VERY LOUD NOISE COMING FROM ABOVE LOCATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP6014,Noise Complaint,1531,,N,WELLS,ST,57,07/07/1998,DEMOLISHING BLDG & VIBRATION IS SHAKING VERY LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP6242,Noise Complaint,1721,,E,93RD,ST,77,09/14/2009,RESIDENTIAL BLDG.                   VERY LOUD GENERATOR AFTER ORDINANCE HOURS CREATING NOISE. OBSERVED NO NOISE OR GENERATOR AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP6338,Noise Complaint,1685,,N,THROOP,ST,25,09/01/1995,CITY OF CHICAGO FLEET               VERY LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP7562,Noise Complaint,1844,,N,HOWE,ST,130,01/25/2008,BGD & C CORPORATION                 BLUE PLASTIC FLAPPING IN THE WIND MAKING LOUD NOISE. BLUE TARP WAS AFFIXED TO SCAFFOLDING OF 3 STORY RESIDENTIAL CONSTRUCTION. NO NOISE WAS OBSERVED BEYOND THE PROPERTY LINE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8008,Noise Complaint,2,,W,ELM,ST,15,04/02/1993,NOISE ON TOP OF ROOF.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8611,Noise Complaint,2,,E,8TH,ST,11,05/18/1994,CONSTRUCTION BEING DONE IN AREA AFTER HOURS CAUSING LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8662,Noise Complaint,205,,W,RANDOLPH,ST,58,09/01/1998,E A COX CONTRACTOR                  DOING CONSTRUCTION USING JACK HAMMER DO NOT HAVE A MUFFLER ON IT VERY LOUD NOISE. THE CONTRACTORS WERE FINISHING UP & WILL BE PLACING REBARB & CEMEN,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP10085,Noise Complaint,2245,,W,SUPERIOR,ST,48,01/15/2002,ST. VLODOLYMYR                      CHURCH BELLS RINGING CAUSING VERY LOUD NOISE. SERVED LETTER TO CHURCH. I ALSO ATTEMPTED TO DO NOISE READING BUT COULD NOT DUE TO HIGH WINDS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP11932,Noise Complaint,2512,,N,HALSTED,ST,11,06/22/1993,,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP11974,Noise Complaint,2538,,W,AINSLIE,ST,77,06/06/2006,RESIDENTIAL BLDG.                   NOISE COMING FROM 2 CENTRAL AIR UNITS AFTER 8 PM. I CALLED COMPLAINANT AND IDENTIFIED MYSELF CLEARLY SHE HUNG UP IMMEDIATELY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP14034,Noise Complaint,2814,,W,82ND,ST,11,04/23/1996,RESIDENTIAL AREA,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP14471,Noise Complaint,300,,N,CANAL,ST,113,06/17/2005,POWER CONSTRUCTION                  EARLY MORNING CONSTRUCTION BEFORE ORDINANCE HOURS CREATING LOUD NOISE. RESPONDENT CAUSED AN ALLOWED A NUISANCE WITHIN THE CITY OF CHICAGO.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19385,Noise Complaint,401,,S,STATE,ST,11,03/20/1996,PEOPLE GAS CO.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19811,Noise Complaint,4048,,N,CLARK,ST,14,05/26/1999,RESIDENTIAL AREA                    FUMES & LOUD NOISES ARE COMING FROM THE BUSES. THERE WERE NO SIGN ON THE WESTSIDE OF THE STREET. THIS PROBELM SHOULD GO TO DOT FOR THERE REVIEW.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP20830,Noise Complaint,4153,,W,26TH,ST,16,06/22/1993,,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP22272,Noise Complaint,4507,,W,47TH,ST,77,09/04/2002,HOME PRODUCTS INTERNATIONAL         THERE IS LOADING & UNLOADING AFTER 9 PM CAUSING NOISE DIESEL TRUCKS ARE RUNNING ALL DAY CAUSING FRUMES THIS IS 24 HRS AT DAY 7 DAYS A WEEK. NO NOISE VIOLATION OBSERVED AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP25417,Noise Complaint,5316,,N,CLARK,ST,16,02/29/1996,MADRIGAL'S CAFE,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP25496,Noise Complaint,5317,,W,EDDY,ST,96,07/17/1996,RESIDENTIAL AREA                    MRS. PERNICE WHO LIVES AT 5321 IS COMPLAINING ABOUT A NEIGHBOR'S A/C UNIT WHICH SHE CLAIMS IS TOO LOUD SENT OUT LETTER ON 7/18/96.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP26455,Noise Complaint,560,,W,FULTON,ST,46,07/13/1999,BELGRAVIA CONSTRUCTION SITE         DOING CONST BEFORE ORDINANCE HOURS AT 6:30 AM WITH HEAVY EQUIPMENT CAUSING VERY LOUD NOISE. OBSERVED A CRANE IN OPERATION BEFORE 8:00 AM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP30085,Noise Complaint,700,,N,STATE,ST,67,06/29/1999,CONSTRUCTION STARTING AT 6:00 AM CAUSING VERY LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP30753,Noise Complaint,720,,N,WELLS,ST,24,06/08/1994,TAKE NOISE READING FROM 10 FEET ALSO AT COMPLAINTANT HOME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP31189,Noise Complaint,7429,,W,ADDISON,ST,16,02/18/1994,NICKS COCKTAIL LOUNGE               TAKE NOISE READING 10 FEET AWAY. NICK'S COCKTAIL LOUNGE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP33546,Noise Complaint,9051,,S,WALLACE,ST,81,09/10/2003,RESIDENTIAL BLDG.                   GENERATOR OR SOMETHING IN THE BASEMENT MAKING A LOT OF NOISE AT THE EVENING. I WAS UNABLE TO DETECT ANY UNUSUAL MECHANICAL NOISE. FOUND NO UNUSUAL NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP33664,Noise Complaint,907,,W,FLETCHER,ST,77,04/28/2003,RESIDENTIAL AREA                    LOUD NOISE FROM A/C UNIT. SPOKE WITH COMPLAINANT HE STATED THAT COMPLAINT ACTIVITY HAD NOT RESUMED. I ADVISED HIM TO CONTACT ME IF IT DID.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP34313,Noise Complaint,940,,W,WEED,ST,77,09/04/2009,JOE'S SPORT BAR                     LOUD MUSIC ALL HOURS OF THE NIGHT. CALLED COMPLAINANT FOR INVESTIGATION NO ANSWER.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP34555,Noise Complaint,963,,W,37TH,ST,11,11/12/1999,WEXLER MEATS                        LARGE NUMBERS OF TRUKCS ARE LINED UPON THE STREETS CAUSING NOISE PROBLEMS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP34791,Noise Complaint,1117,,N,DEARBORN,ST,11,07/26/1994,DEARBORN SOCIAL CLUB                MUSIC COMING FROM LOUNGE VERY LOUD EVERY NIGHT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP35604,Noise Complaint,1350,,W,HUBBARD,ST,25,05/18/1993,LOUD CONSTRUCTION NOISE ALSO JACK HAMMERING AND HEAVY EQUIPMENT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP35718,Noise Complaint,1130,,N,STATE,ST,57,07/29/1998,OLD WALGREEN'S BLDG                 GALLANT CONST. WORKERS START BEFORE ORDINANCE HOUR AT 7:00 AM GOING FOR A WEEK. NO POWER EQUIPMENT IN USE. NO UNREASONABLE NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP36539,Noise Complaint,3057,,S,LOCK,ST,67,07/21/1999,RESIDENTIAL AREA                    CONST WORKING  BEFORE ORDINANCE HOUR AT 7:00 AM VERY LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP36757,Noise Complaint,2843,,N,HALSTED,ST,11,06/25/1999,SIDELINES GRILL                     LOUD MUSIC FROM LIVE BANDS. FOUND THE MUSIC FROM WINTHIN VERY AUDIBLE EVEN WITH THE DOORS CLOSED. MANAGEMENT WAS FURTHER ADVISED THAT MUCH MORE SND.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP36912,Noise Complaint,24,,S,MORGAN,ST,132,08/29/2008,SUNRISE CONST SITE                  CONTRACTOR'S ARE STARTING WORK BEFORE ORDINANCE HOURS AT 5 AM WITH POWER TOOLS. NO VIOLATION AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP37521,Noise Complaint,3420,,W,63RD,ST,130,05/01/2008,CPD                                 CALLER STATES THAT FACILITY HAVE A EXHAUST VENT IN BACK OF BLDG IS CREATING LOUD NOISE. REFERRED COMPLAINT TO GENERAL SERVICES.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP37834,Noise Complaint,4254,,W,GEORGE,ST,117,05/26/2009,RESIDENTIAL BLDG.                   NOISE COMING FROM CONSTRUCTION SITE. OBSERVED NO WORK BEING PERFORMED. OWNER POWER WASHED DECK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP37922,Noise Complaint,4326,,N,BERNARD,ST,16,07/13/1993,3 A/C UNITS MAKES LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP38153,Noise Complaint,4619,,W,ROSCOE,ST,35,10/24/1994,STRATO VACUUM HANDLING              HEAVY NOISE POLLUTION FROM STANDING TRUCKS WITH ENGINES RUNNING. EARTH INC. ANGLES.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP38428,Noise Complaint,400,,E,OHIO,ST,25,09/18/2000,ON SATURDAY 9/16 AT 6:00 AM CONST WORKERS START WORK BEFORE ORDINANCE HOURS MAKING LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP38473,Noise Complaint,400,,E,RANDOLPH,ST,25,07/07/1994,THE NOISE HAS STARTED FROM THE MUSIC OVER AT GRANT PARK. TAST OF CHICAGO.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP38611,Noise Complaint,5316,,N,CLARK,ST,16,01/08/1996,MADRIGAL'S CAFE                     SEVERAL DAYS OF WEEK VERY LOUD MUSIC FROM ABOVE LOCATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP38835,Noise Complaint,5334,,W,54TH,ST,10,06/13/1994,TRAINS WITH LOUD BELL RINGING CAUSING NOISE DISTURABANCE FOR RESIDENTIAL AREA.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP39222,Noise Complaint,658,,W,ONTARIO,ST,86,03/08/2001,ALLEY WAY                           IN THE ALLEY BETWEEN THE TWO STREETS SCAVENGER PICKING UP GARBAGE BEFORE ORDINANCE HOURS. OBSERVED NO EARLY GARBAGE PICK UP AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP39498,Noise Complaint,651,,S,WELLS,ST,11,11/05/1998,RELIABLE CONTRACTING & EQUIPMENT    CONSTRUCTION WORK WORKING AFTER ORDINANCE HOURS FROM 7:00 PM UNTIL AFTER 2:45 AM VERY LOUD NOISE FROM HEAVY EQUIPMENT. FOUND NO NOISE RELATED CONST,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP5239,Noise Complaint,1460,,N,SANDBURG,TER,15,06/07/1993,EARLY CONSTRUCTION AND STAGEING IN GROUPS UNDER RESIDENTS WINDOW MAKING EXCESS NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
2441,NOISE COMPLAINT,1365,,N,HUDSON,AVE,3308,,STRANGE LOUD NOISE FOR A WEEK IN A HALF IN THIS AREA BY THIS ADDRESS AND LOUD NOISE ON THE WHOLE BLOCK.,"[INSPECTION LOG #: 2633 05-DEC-11 10:53:00] UPON ARRIVING AT 1365 N. HUDSON, ON A LOUD NOISE COMPLAINT, I DID HEAR A LOUD SIREN LIKE NOISE. I FOUND OUT THAT THE REGAN HEATING CONTRACTOR WERE INSTALLING 4 NEW BOILERS AT MARSHALLFIELD APARTMENTS. THE NOISE WAS BEING CREATD BECAUSE ONLY TWO OF THE BOILERS WERE INSTALLED  THEY WERE IN THE PROCESS OF CONNECTING/INSTALLING THE LAST TWO. CHARLES REED, THE FACILITY ENGINEER, TOLD ME THAT THE CONTRACTOR WILL INSTALL/CONNECT THE LAST TWO BOILERS BY THE END OF HE DAY,  THE NOISE WILL BE GONE. I ISSUED NO CITATIONS  LEFT.",HISTORIC DEPT. OF ENVIRONMENT,
2309,NOISE COMPLAINT,2109,,S,STATE,ST,40438,,LOUD MUSIC IN THE EVENING,"[INSPECTION LOG #: 2261 09-NOV-11 21:22:00] THIS INVESTIGATION FOUND THE OPEN FOR BUSINESS, WITH SEVERAL PEOPLE STANDING NEAR THE FRONT ENTRANCE. DURING THIS ASSESSMENT I WAS UNABLE TO DETECT ANY MUSIC OR FACILITY ACTIVITY ON THE PUBLIC WAY OR AT 100' FEET.",HISTORIC DEPT. OF ENVIRONMENT,
1842,NOISE COMPLAINT,7722,,N,ASHLAND,AVE,40438,,GENERATOR AT ATT WORKERS OVERNIGHT TO REPAIR.,"[INSPECTION LOG #: 1968 12-OCT-11 23:20:00] THIS INVESTIGATION FOUND NO GENERATOR ON SITE.


I DID OBSERVE AN EXCAVATED AREA SURROUNDED BY CONSTRUCTION BARRIERS. THERE APPEARED TO BE SOME TYPE OF SEWER REPAIR WORK IN PROGRESS.


THERE WERE NO WORKERS OR RELATED AUDIBLE ACTIVITY AT THIS TIME.





",HISTORIC DEPT. OF ENVIRONMENT,
1641,NOISE COMPLAINT,3535,,N,CLARK,ST,10937,,GARBAGE PICK UP BEFORE 7:00 AM FROM PRIVATE SCAVENGER SERVICE CREATING LOUD NOISE.,[INSPECTION LOG #: 2102 25-OCT-11 07:00:00] OBSERVED FACILITY FOR LOADING AND UNLOADING ACTIVITIES. NO ACTIVITY WAS OBSERVED BEFORE 7AM.,HISTORIC DEPT. OF ENVIRONMENT,
1471,NOISE COMPLAINT,1303,,N,WELLS,ST,40438,,LATE NIGHT CONSTRUCTION AFTER ORDINANCE HOURS CREATING LOUD NOISE. 8 PM,"[INSPECTION LOG #: 1467 14-SEP-11 00:00:00] THIS INVESTIGATION FOUND NO VISIBLE OR AUDIBLE ACTIVITY FROM THIS CONSTRUCTION SITE.


THE GATES WERE CHAINED AND LOCKED, WITH NO WORKERS PRESENT.





",HISTORIC DEPT. OF ENVIRONMENT,
1442,NOISE COMPLAINT,3500,,N,HALSTED,ST,40438,,GENERATOR RUNNING CAUSING NOISE COMING FROM BLOWER.,"[INSPECTION LOG #: 1466 14-SEP-11 23:30:00] PRIOR TO MY ARRIVAL, I ATTEMPTED TO CONTACT COMPLAINANT. I LEFT A MESSAGE REGARDING THIS RESPONSE ON HER VOICE MESSAGE SYSTEM.


ARRIVAL TO SITE FOUND THE FACILITY CLOSED. I PROCEEDED AROUND TO THE BACK WHERE RESPONDENT FACILITY?S PERCHED COOLING UNIT IS LOCATED (SEE PHOTO), AND FOUND IT NOT IN OPERATION.",HISTORIC DEPT. OF ENVIRONMENT,
1135,NOISE COMPLAINT,2,,W,ERIE,ST,40438,,PLEASE CONDUCT DECIBAL TESTING REGARDING NOISE AT THE ABOVE PREMISES.,"[INSPECTION LOG #: 1189 24-AUG-11 23:30:00] COMPLAINT ADDRESS IS A HIGH RISE BUILDING. THIS INVESTIGATION DETECTED NO DISTINCT LOUD AUDIBLE ACTIVITY AT IT'S PERIMETER, OR IN THE IMMEDIATE AND SURROUNDING AREAS. 


WAS UNABLE TO CONTACT COMPLAINANT AT THE PHONE NUMBER GIVEN.


",HISTORIC DEPT. OF ENVIRONMENT,
1188,NOISE COMPLAINT,235,,W,VAN BUREN,ST,10937,,CALLER STATES THAT CHILLERS ON TOP OF ROOF CREATING LOUD NOISE 24/7 DAYS A WEEK.,[INSPECTION LOG #: 1220  ] OBSERVED RESIDENTIAL HIGHRISE BUILDING. NO NOISE FROM ROOF TOP CHILLER OBSERVED AT THIS LOCATION. BUILDING ENGINEER WAS NOT AVAILABLE.,HISTORIC DEPT. OF ENVIRONMENT,
1134,NOISE COMPLAINT,306,,N,HALSTED,ST,40438,,FACILITY MAKING LOUD NOISE ON A SATURDAY NIGHT AFTER 11 PM.,[INSPECTION LOG #: 1190 24-AUG-11 00:15:00] THIS INVESTIGATION FOUND THE FACILITY WHICH IS A NIGHT CLUB OPEN FOR BUSINESS. NO LOUD MUSIC WAS DETECTED AT THIS TIME.,HISTORIC DEPT. OF ENVIRONMENT,
1125,NOISE COMPLAINT,6148,,N,MILWAUKEE,AVE,40438,,EXHAUST FAN ON ROOF OF BUILDING IS VERY LOUD TURNED ON AROUND 4 PM AND RUNS UNTIL CLOSED AT 2 AM.,"[INSPECTION LOG #: 1229 26-AUG-11 22:40:00] THIS REINSPECTION STILL FOUND RATTLING NOISE EMANATING FROM RESPONDENT FACILITY'S ROOFTOP COOKING EXHAUST FAN. INTERVIEWED OWNER MIKE JETNER WHO SAID RPLACEMENT PARTS ARE ON ORDER, AND THAT HE WILL NOTIFY DOE WHEN WORK IS COMPLETE.",HISTORIC DEPT. OF ENVIRONMENT,
2441,NOISE COMPLAINT,1365,,N,HUDSON,AVE,3308,,STRANGE LOUD NOISE FOR A WEEK IN A HALF IN THIS AREA BY THIS ADDRESS AND LOUD NOISE ON THE WHOLE BLOCK.,"[INSPECTION LOG #: 2634 05-DEC-11 10:53:00] UPON ARRIVING AT 1365 N. HUDSON, ON A NOISE COMPLAINT, I OBSERVED A SIGNIFICANT SIREN LIKE NOISE. THENOISE WAS COMING FROM TWO BOILERS THAT HAD BEN INSTALLED AT THE MARSHALL FIELD APARRTMENTS,  TWO OTHERS THAT WERE PARTIALLY INSTALLED.THE BUILDING ENGINEER, CHARLES REED, TOLD ME THAT BY THE END OF THE DAY ALL 4 BOILERS WILL BE INSTALLED COMPLETELY  THE NOISE WILL BE GONE. I ISSUED NO CITATIONS  LEFT.",HISTORIC DEPT. OF ENVIRONMENT,
2336,NOISE COMPLAINT,4051,,W,63RD,ST,40438,,CONSTRUCTION NOISE USING SAWS AND DRILLS.,"[INSPECTION LOG #: 2301 16-NOV-11 21:50:00] THIS INVESTIGATION FOUND THIS STRUCTURE LOCKED, WITH NO ANSWER AT THE DOOR.


I WAS UNABLE TO DETECT ANY VISIBLE OR AUDIBLE CONSTRUCTION ACTIVITY AT THIS TIME.",HISTORIC DEPT. OF ENVIRONMENT,
1920,NOISE COMPLAINT,3118,,W,PALMER,BLVD,40438,,NOISE ORIGINATES FROM THE ATTIC WHICH IS BEING UTILIZED AS A MUSIC STUDIO WHERE VARIOUS BANDS COME TO RECORD MUSIC.,"[INSPECTION LOG #: 1969 17-OCT-11 23:30:00] THE COMPLAINT ADDRESS IS A LARGE BRICK MANSION TYPE STRUCTURE:


THIS ASSESSMENT DETECTED NO AUDIBLE ACTIVITY EMANATING FROM WITHIN.


THERE WAS NO ANSWER AT THE DOOR.


A NOTICE WAS LEFT FOR PROPERTY OWNER OR TENANT TO CONTACT DOE REGARDING THIS COMPLAINT.


",HISTORIC DEPT. OF ENVIRONMENT,
1680,NOISE COMPLAINT,1746,,W,17TH,ST,10937,,LOUD NOISE 24 HOURS A DAY.,[INSPECTION LOG #: 1740 04-OCT-11 07:00:00] UPON ARRIVAL NO ACTIVITY OBSERVED. NO PERMITS POSTED. NO CONSTRUCTION WORKERS OBSERVED ON THE SITE.,HISTORIC DEPT. OF ENVIRONMENT,
1502,NOISE COMPLAINT,2040,,W,HADDON,AVE,10937,,MOSTLY MONDAY AT 5 AM SOMETIMES DURING THE WEEK. SCAVANGER PICKIING UP GARBAGE TO EARLY CREATING LOUD NOISE. LP# 9709 S TRUCK # T80407.,[INSPECTION LOG #: 1520 20-SEP-11 07:06:00] PRIVATE TRASH HAULER VEOLIA WASTE SERVICESFOR 2047 W. DIVISION (50/50 RESTAURANT). TRASH WAS NOT COLLECTED DURING THE INSPECTION.FOLLOW UP INSPECTION PENDING.,HISTORIC DEPT. OF ENVIRONMENT,
